Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Test Cases/Bold Key Login Page/Negative Case/Login Fail - Button 1,Chrome 66.0.3359.139,,2018-05-24 14:00:51,2018-05-24 14:00:56,4.769s,PASSED
Statement - If (openBrowser == false),Chrome 66.0.3359.139,,2018-05-24 14:00:51,2018-05-24 14:00:51,0.002s,PASSED
callTestCase,Chrome 66.0.3359.139,,2018-05-24 14:00:51,2018-05-24 14:00:53,1.766s,PASSED
Statement - switch (data_expectedresult.toString()),Chrome 66.0.3359.139,,2018-05-24 14:00:53,2018-05-24 14:00:56,2.643s,PASSED
,,,,,,
Test Cases/Bold Key Login Page/Negative Case/Login Fail - Button 1,Chrome 66.0.3359.139,,2018-05-24 14:00:56,2018-05-24 14:01:00,3.991s,PASSED
Statement - If (openBrowser == false),Chrome 66.0.3359.139,,2018-05-24 14:00:56,2018-05-24 14:00:56,0.004s,PASSED
callTestCase,Chrome 66.0.3359.139,,2018-05-24 14:00:56,2018-05-24 14:00:57,1.045s,PASSED
Statement - switch (data_expectedresult.toString()),Chrome 66.0.3359.139,,2018-05-24 14:00:57,2018-05-24 14:01:00,2.753s,PASSED
,,,,,,
Test Cases/Bold Key Login Page/Negative Case/Login Fail - Button 1,Chrome 66.0.3359.139,,2018-05-24 14:01:00,2018-05-24 14:01:09,9.255s,PASSED
Statement - If (openBrowser == false),Chrome 66.0.3359.139,,2018-05-24 14:01:00,2018-05-24 14:01:00,0.001s,PASSED
callTestCase,Chrome 66.0.3359.139,,2018-05-24 14:01:00,2018-05-24 14:01:01,1.227s,PASSED
Statement - switch (data_expectedresult.toString()),Chrome 66.0.3359.139,,2018-05-24 14:01:01,2018-05-24 14:01:09,7.838s,PASSED
,,,,,,
Test Cases/Bold Key Login Page/Negative Case/Login Fail - Button 1,Chrome 66.0.3359.139,,2018-05-24 14:01:09,2018-05-24 14:01:12,3.583s,PASSED
Statement - If (openBrowser == false),Chrome 66.0.3359.139,,2018-05-24 14:01:09,2018-05-24 14:01:09,0.001s,PASSED
callTestCase,Chrome 66.0.3359.139,,2018-05-24 14:01:09,2018-05-24 14:01:10,0.781s,PASSED
Statement - switch (data_expectedresult.toString()),Chrome 66.0.3359.139,,2018-05-24 14:01:10,2018-05-24 14:01:12,2.615s,PASSED
,,,,,,
Test Cases/Bold Key Login Page/Negative Case/Login Fail - Button 1,Chrome 66.0.3359.139,,2018-05-24 14:01:13,2018-05-24 14:01:17,4.123s,PASSED
Statement - If (openBrowser == false),Chrome 66.0.3359.139,,2018-05-24 14:01:13,2018-05-24 14:01:13,0.003s,PASSED
callTestCase,Chrome 66.0.3359.139,,2018-05-24 14:01:13,2018-05-24 14:01:14,0.849s,PASSED
Statement - switch (data_expectedresult.toString()),Chrome 66.0.3359.139,,2018-05-24 14:01:14,2018-05-24 14:01:17,3.082s,PASSED
,,,,,,
Test Cases/Bold Key Login Page/Negative Case/Login Fail - Button 1,Chrome 66.0.3359.139,,2018-05-24 14:01:17,2018-05-24 14:01:21,4.144s,PASSED
Statement - If (openBrowser == false),Chrome 66.0.3359.139,,2018-05-24 14:01:17,2018-05-24 14:01:17,0.001s,PASSED
callTestCase,Chrome 66.0.3359.139,,2018-05-24 14:01:17,2018-05-24 14:01:18,0.882s,PASSED
Statement - switch (data_expectedresult.toString()),Chrome 66.0.3359.139,,2018-05-24 14:01:18,2018-05-24 14:01:21,3.079s,PASSED
,,,,,,
Test Cases/Bold Key Login Page/Negative Case/Login Fail - Button 1,Chrome 66.0.3359.139,,2018-05-24 14:01:21,2018-05-24 14:01:25,4.105s,PASSED
Statement - If (openBrowser == false),Chrome 66.0.3359.139,,2018-05-24 14:01:21,2018-05-24 14:01:21,0.000s,PASSED
callTestCase,Chrome 66.0.3359.139,,2018-05-24 14:01:21,2018-05-24 14:01:22,0.865s,PASSED
Statement - switch (data_expectedresult.toString()),Chrome 66.0.3359.139,,2018-05-24 14:01:22,2018-05-24 14:01:25,3.058s,PASSED
,,,,,,
Test Cases/Bold Key Login Page/Negative Case/Login Fail - Button 1,Chrome 66.0.3359.139,,2018-05-24 14:01:25,2018-05-24 14:01:28,3.548s,PASSED
Statement - If (openBrowser == false),Chrome 66.0.3359.139,,2018-05-24 14:01:25,2018-05-24 14:01:25,0.001s,PASSED
callTestCase,Chrome 66.0.3359.139,,2018-05-24 14:01:25,2018-05-24 14:01:26,0.798s,PASSED
Statement - switch (data_expectedresult.toString()),Chrome 66.0.3359.139,,2018-05-24 14:01:26,2018-05-24 14:01:28,2.592s,PASSED
,,,,,,
Test Cases/Bold Key Login Page/Close Browser,Chrome 66.0.3359.139,,2018-05-24 14:01:28,2018-05-24 14:01:30,1.563s,PASSED
closeBrowser,Chrome 66.0.3359.139,,2018-05-24 14:01:29,2018-05-24 14:01:30,1.050s,PASSED
