Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
BoldKey Login Page,Chrome 66.0.3359.139,,2018-05-24 11:02:55,2018-05-24 11:04:18,1m - 22.464s,PASSED
,,,,,,
Test Cases/Bold Key Login Page/Positive Case/Login Success - Button,Chrome 66.0.3359.139,,2018-05-24 11:02:56,2018-05-24 11:03:24,28.298s,PASSED
Statement - If (openBrowser == false),Chrome 66.0.3359.139,,2018-05-24 11:02:57,2018-05-24 11:03:13,15.992s,PASSED
callTestCase,Chrome 66.0.3359.139,,2018-05-24 11:03:13,2018-05-24 11:03:15,1.761s,PASSED
waitForElementVisible,Chrome 66.0.3359.139,,2018-05-24 11:03:15,2018-05-24 11:03:21,6.209s,PASSED
callTestCase,Chrome 66.0.3359.139,,2018-05-24 11:03:21,2018-05-24 11:03:24,3.361s,PASSED
,,,,,,
Test Cases/Bold Key Login Page/Negative Case/Login Fail - Button 1,Chrome 66.0.3359.139,,2018-05-24 11:03:24,2018-05-24 11:03:30,5.873s,PASSED
Statement - If (openBrowser == false),Chrome 66.0.3359.139,,2018-05-24 11:03:26,2018-05-24 11:03:26,0.002s,PASSED
callTestCase,Chrome 66.0.3359.139,,2018-05-24 11:03:26,2018-05-24 11:03:27,1.310s,PASSED
Statement - switch (data_expectedresult.toString()),Chrome 66.0.3359.139,,2018-05-24 11:03:27,2018-05-24 11:03:30,3.359s,PASSED
,,,,,,
Test Cases/Bold Key Login Page/Negative Case/Login Fail - Button 1,Chrome 66.0.3359.139,,2018-05-24 11:03:30,2018-05-24 11:03:35,4.874s,PASSED
Statement - If (openBrowser == false),Chrome 66.0.3359.139,,2018-05-24 11:03:31,2018-05-24 11:03:31,0.006s,PASSED
callTestCase,Chrome 66.0.3359.139,,2018-05-24 11:03:31,2018-05-24 11:03:32,1.364s,PASSED
Statement - switch (data_expectedresult.toString()),Chrome 66.0.3359.139,,2018-05-24 11:03:32,2018-05-24 11:03:35,3.223s,PASSED
,,,,,,
Test Cases/Bold Key Login Page/Negative Case/Login Fail - Button 1,Chrome 66.0.3359.139,,2018-05-24 11:03:35,2018-05-24 11:03:40,4.450s,PASSED
Statement - If (openBrowser == false),Chrome 66.0.3359.139,,2018-05-24 11:03:35,2018-05-24 11:03:35,0.003s,PASSED
callTestCase,Chrome 66.0.3359.139,,2018-05-24 11:03:35,2018-05-24 11:03:37,1.345s,PASSED
