Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Statement - switch (data_expectedresult.toString()),Chrome 66.0.3359.139,,2018-05-23 11:49:30,2018-05-23 11:49:32,2.372s,PASSED
,,,,,,
Test Cases/Bold Key Login Page/Negative Case/Login Fail - Button 1,Chrome 66.0.3359.139,,2018-05-23 11:49:32,2018-05-23 11:49:35,3.188s,PASSED
Statement - If (openBrowser == false),Chrome 66.0.3359.139,,2018-05-23 11:49:32,2018-05-23 11:49:32,0.000s,PASSED
callTestCase,Chrome 66.0.3359.139,,2018-05-23 11:49:32,2018-05-23 11:49:33,0.695s,PASSED
Statement - switch (data_expectedresult.toString()),Chrome 66.0.3359.139,,2018-05-23 11:49:33,2018-05-23 11:49:35,2.378s,PASSED
,,,,,,
Test Cases/Bold Key Login Page/Negative Case/Login Fail - Button 1,Chrome 66.0.3359.139,,2018-05-23 11:49:35,2018-05-23 11:49:44,8.601s,PASSED
Statement - If (openBrowser == false),Chrome 66.0.3359.139,,2018-05-23 11:49:35,2018-05-23 11:49:35,0.000s,PASSED
callTestCase,Chrome 66.0.3359.139,,2018-05-23 11:49:35,2018-05-23 11:49:36,0.913s,PASSED
Statement - switch (data_expectedresult.toString()),Chrome 66.0.3359.139,,2018-05-23 11:49:36,2018-05-23 11:49:44,7.589s,PASSED
,,,,,,
Test Cases/Bold Key Login Page/Negative Case/Login Fail - Button 1,Chrome 66.0.3359.139,,2018-05-23 11:49:44,2018-05-23 11:49:47,3.121s,PASSED
Statement - If (openBrowser == false),Chrome 66.0.3359.139,,2018-05-23 11:49:44,2018-05-23 11:49:44,0.001s,PASSED
callTestCase,Chrome 66.0.3359.139,,2018-05-23 11:49:44,2018-05-23 11:49:44,0.526s,PASSED
Statement - switch (data_expectedresult.toString()),Chrome 66.0.3359.139,,2018-05-23 11:49:44,2018-05-23 11:49:47,2.467s,PASSED
,,,,,,
Test Cases/Bold Key Login Page/Negative Case/Login Fail - Button 1,Chrome 66.0.3359.139,,2018-05-23 11:49:47,2018-05-23 11:49:51,3.822s,PASSED
Statement - If (openBrowser == false),Chrome 66.0.3359.139,,2018-05-23 11:49:47,2018-05-23 11:49:47,0.000s,PASSED
callTestCase,Chrome 66.0.3359.139,,2018-05-23 11:49:47,2018-05-23 11:49:48,0.755s,PASSED
Statement - switch (data_expectedresult.toString()),Chrome 66.0.3359.139,,2018-05-23 11:49:48,2018-05-23 11:49:51,2.949s,PASSED
,,,,,,
Test Cases/Bold Key Login Page/Negative Case/Login Fail - Button 1,Chrome 66.0.3359.139,,2018-05-23 11:49:51,2018-05-23 11:49:54,3.575s,PASSED
Statement - If (openBrowser == false),Chrome 66.0.3359.139,,2018-05-23 11:49:51,2018-05-23 11:49:51,0.001s,PASSED
callTestCase,Chrome 66.0.3359.139,,2018-05-23 11:49:51,2018-05-23 11:49:52,0.608s,PASSED
Statement - switch (data_expectedresult.toString()),Chrome 66.0.3359.139,,2018-05-23 11:49:52,2018-05-23 11:49:54,2.855s,PASSED
,,,,,,
Test Cases/Bold Key Login Page/Negative Case/Login Fail - Button 1,Chrome 66.0.3359.139,,2018-05-23 11:49:54,2018-05-23 11:49:58,3.542s,PASSED
Statement - If (openBrowser == false),Chrome 66.0.3359.139,,2018-05-23 11:49:54,2018-05-23 11:49:54,0.000s,PASSED
callTestCase,Chrome 66.0.3359.139,,2018-05-23 11:49:54,2018-05-23 11:49:55,0.567s,PASSED
Statement - switch (data_expectedresult.toString()),Chrome 66.0.3359.139,,2018-05-23 11:49:55,2018-05-23 11:49:58,2.859s,PASSED
,,,,,,
Test Cases/Bold Key Login Page/Close Browser,Chrome 66.0.3359.139,,2018-05-23 11:49:58,2018-05-23 11:49:59,1.082s,PASSED
closeBrowser,Chrome 66.0.3359.139,,2018-05-23 11:49:58,2018-05-23 11:49:59,0.850s,PASSED
