Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
verifyTextPresent,Chrome 66.0.3359.139,,2018-05-18 18:30:27,2018-05-18 18:30:27,0.520s,FAILED
,,,,,,
Test Cases/Bold Key Login Page/Login Page - Button,Chrome 66.0.3359.139,Login by clicking login button.,2018-05-18 18:30:27,2018-05-18 18:30:46,18.657s,FAILED
openBrowser,Chrome 66.0.3359.139,,2018-05-18 18:30:27,2018-05-18 18:30:30,2.761s,PASSED
navigateToUrl,Chrome 66.0.3359.139,,2018-05-18 18:30:30,2018-05-18 18:30:45,14.903s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-18 18:30:45,2018-05-18 18:30:45,0.268s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-18 18:30:45,2018-05-18 18:30:45,0.155s,PASSED
click,Chrome 66.0.3359.139,,2018-05-18 18:30:45,2018-05-18 18:30:46,0.177s,PASSED
verifyTextPresent,Chrome 66.0.3359.139,,2018-05-18 18:30:46,2018-05-18 18:30:46,0.378s,FAILED
,,,,,,
Test Cases/Bold Key Login Page/Login Page - Button,Chrome 66.0.3359.139,Login by clicking login button.,2018-05-18 18:30:46,2018-05-18 18:31:34,47.495s,FAILED
openBrowser,Chrome 66.0.3359.139,,2018-05-18 18:30:46,2018-05-18 18:30:49,2.739s,PASSED
navigateToUrl,Chrome 66.0.3359.139,,2018-05-18 18:30:49,2018-05-18 18:31:02,13.250s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-18 18:31:02,2018-05-18 18:31:02,0.168s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-18 18:31:02,2018-05-18 18:31:02,0.151s,PASSED
click,Chrome 66.0.3359.139,,2018-05-18 18:31:02,2018-05-18 18:31:02,0.124s,PASSED
verifyTextPresent,Chrome 66.0.3359.139,,2018-05-18 18:31:02,2018-05-18 18:31:03,0.062s,PASSED
click,Chrome 66.0.3359.139,,2018-05-18 18:31:03,2018-05-18 18:31:34,30.989s,FAILED
