Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
BoldKey Login Page,Chrome 66.0.3359.139,,2018-05-18 17:59:52,2018-05-18 18:01:46,1m - 53.762s,FAILED
,,,,,,
Test Cases/Bold Key Login Page/Login Page - Enter,Chrome 66.0.3359.139,,2018-05-18 17:59:53,2018-05-18 18:00:10,17.070s,FAILED
openBrowser,Chrome 66.0.3359.139,,2018-05-18 17:59:53,2018-05-18 17:59:57,3.629s,PASSED
navigateToUrl,Chrome 66.0.3359.139,,2018-05-18 17:59:57,2018-05-18 18:00:09,12.595s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-18 18:00:09,2018-05-18 18:00:10,0.317s,FAILED
,,,,,,
Test Cases/Bold Key Login Page/Login Page - Enter,Chrome 66.0.3359.139,,2018-05-18 18:00:10,2018-05-18 18:00:26,16.260s,FAILED
openBrowser,Chrome 66.0.3359.139,,2018-05-18 18:00:10,2018-05-18 18:00:13,2.808s,PASSED
navigateToUrl,Chrome 66.0.3359.139,,2018-05-18 18:00:13,2018-05-18 18:00:26,13.126s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-18 18:00:26,2018-05-18 18:00:26,0.283s,FAILED
,,,,,,
Test Cases/Bold Key Login Page/Login Page - Enter,Chrome 66.0.3359.139,,2018-05-18 18:00:26,2018-05-18 18:00:42,15.963s,FAILED
openBrowser,Chrome 66.0.3359.139,,2018-05-18 18:00:26,2018-05-18 18:00:29,2.894s,PASSED
navigateToUrl,Chrome 66.0.3359.139,,2018-05-18 18:00:29,2018-05-18 18:00:42,12.759s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-18 18:00:42,2018-05-18 18:00:42,0.287s,FAILED
,,,,,,
Test Cases/Bold Key Login Page/Login Page - Enter,Chrome 66.0.3359.139,,2018-05-18 18:00:42,2018-05-18 18:00:57,15.392s,FAILED
openBrowser,Chrome 66.0.3359.139,,2018-05-18 18:00:42,2018-05-18 18:00:45,2.968s,PASSED
navigateToUrl,Chrome 66.0.3359.139,,2018-05-18 18:00:45,2018-05-18 18:00:57,12.148s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-18 18:00:57,2018-05-18 18:00:57,0.247s,FAILED
,,,,,,
Test Cases/Bold Key Login Page/Login Page - Enter,Chrome 66.0.3359.139,,2018-05-18 18:00:57,2018-05-18 18:01:12,14.274s,FAILED
openBrowser,Chrome 66.0.3359.139,,2018-05-18 18:00:57,2018-05-18 18:01:00,3.047s,PASSED
navigateToUrl,Chrome 66.0.3359.139,,2018-05-18 18:01:00,2018-05-18 18:01:11,10.967s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-18 18:01:11,2018-05-18 18:01:12,0.243s,FAILED
,,,,,,
Test Cases/Bold Key Login Page/Login Page - Enter,Chrome 66.0.3359.139,,2018-05-18 18:01:12,2018-05-18 18:01:29,17.025s,FAILED
openBrowser,Chrome 66.0.3359.139,,2018-05-18 18:01:12,2018-05-18 18:01:15,3.115s,PASSED
navigateToUrl,Chrome 66.0.3359.139,,2018-05-18 18:01:15,2018-05-18 18:01:28,13.642s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-18 18:01:28,2018-05-18 18:01:29,0.251s,FAILED
,,,,,,
Test Cases/Bold Key Login Page/Login Page - Button,Chrome 66.0.3359.139,Login by clicking login button.,2018-05-18 18:01:29,2018-05-18 18:01:45,16.543s,FAILED
openBrowser,Chrome 66.0.3359.139,,2018-05-18 18:01:29,2018-05-18 18:01:32,3.049s,PASSED
navigateToUrl,Chrome 66.0.3359.139,,2018-05-18 18:01:32,2018-05-18 18:01:44,12.076s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-18 18:01:44,2018-05-18 18:01:45,0.280s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-18 18:01:45,2018-05-18 18:01:45,0.207s,PASSED
click,Chrome 66.0.3359.139,,2018-05-18 18:01:45,2018-05-18 18:01:45,0.154s,PASSED
verifyTextPresent,Chrome 66.0.3359.139,,2018-05-18 18:01:45,2018-05-18 18:01:45,0.403s,FAILED
