Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Statement - switch (data_expectedresult.toString()),Chrome 66.0.3359.139,,2018-05-24 10:49:20,2018-05-24 10:49:23,3.138s,PASSED
,,,,,,
Test Cases/Bold Key Login Page/Negative Case/Login Fail - Button 1,Chrome 66.0.3359.139,,2018-05-24 10:49:23,2018-05-24 10:49:27,4.278s,PASSED
Statement - If (openBrowser == false),Chrome 66.0.3359.139,,2018-05-24 10:49:23,2018-05-24 10:49:23,0.000s,PASSED
callTestCase,Chrome 66.0.3359.139,,2018-05-24 10:49:23,2018-05-24 10:49:24,0.935s,PASSED
Statement - switch (data_expectedresult.toString()),Chrome 66.0.3359.139,,2018-05-24 10:49:24,2018-05-24 10:49:27,3.159s,PASSED
,,,,,,
Test Cases/Bold Key Login Page/Negative Case/Login Fail - Button 1,Chrome 66.0.3359.139,,2018-05-24 10:49:27,2018-05-24 10:49:31,3.540s,PASSED
Statement - If (openBrowser == false),Chrome 66.0.3359.139,,2018-05-24 10:49:28,2018-05-24 10:49:28,0.001s,PASSED
callTestCase,Chrome 66.0.3359.139,,2018-05-24 10:49:28,2018-05-24 10:49:28,0.795s,PASSED
Statement - switch (data_expectedresult.toString()),Chrome 66.0.3359.139,,2018-05-24 10:49:28,2018-05-24 10:49:31,2.598s,PASSED
,,,,,,
Test Cases/Bold Key Login Page/Close Browser,Chrome 66.0.3359.139,,2018-05-24 10:49:31,2018-05-24 10:49:32,1.375s,PASSED
closeBrowser,Chrome 66.0.3359.139,,2018-05-24 10:49:31,2018-05-24 10:49:32,1.043s,PASSED
