Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
BoldKey Login Page,Chrome 66.0.3359.139,,2018-05-22 15:05:27,2018-05-22 15:06:34,1m - 6.400s,PASSED
,,,,,,
Test Cases/Bold Key Login Page/Negative Case/Login Fail - Button 1,Chrome 66.0.3359.139,,2018-05-22 15:05:28,2018-05-22 15:05:54,25.993s,PASSED
Statement - If (openBrowser == false),Chrome 66.0.3359.139,,2018-05-22 15:05:29,2018-05-22 15:05:49,20.377s,PASSED
callTestCase,Chrome 66.0.3359.139,,2018-05-22 15:05:49,2018-05-22 15:05:50,1.305s,PASSED
Statement - switch (data_expectedresult.toString()),Chrome 66.0.3359.139,,2018-05-22 15:05:50,2018-05-22 15:05:54,3.394s,PASSED
,,,,,,
Test Cases/Bold Key Login Page/Negative Case/Login Fail - Button 1,Chrome 66.0.3359.139,,2018-05-22 15:05:54,2018-05-22 15:05:58,4.586s,PASSED
Statement - If (openBrowser == false),Chrome 66.0.3359.139,,2018-05-22 15:05:54,2018-05-22 15:05:54,0.005s,PASSED
callTestCase,Chrome 66.0.3359.139,,2018-05-22 15:05:54,2018-05-22 15:05:55,0.776s,PASSED
Statement - switch (data_expectedresult.toString()),Chrome 66.0.3359.139,,2018-05-22 15:05:55,2018-05-22 15:05:58,3.622s,PASSED
,,,,,,
Test Cases/Bold Key Login Page/Negative Case/Login Fail - Button 1,Chrome 66.0.3359.139,,2018-05-22 15:05:58,2018-05-22 15:06:03,4.350s,PASSED
Statement - If (openBrowser == false),Chrome 66.0.3359.139,,2018-05-22 15:05:59,2018-05-22 15:05:59,0.001s,PASSED
callTestCase,Chrome 66.0.3359.139,,2018-05-22 15:05:59,2018-05-22 15:05:59,0.711s,PASSED
Statement - switch (data_expectedresult.toString()),Chrome 66.0.3359.139,,2018-05-22 15:05:59,2018-05-22 15:06:03,3.448s,PASSED
,,,,,,
Test Cases/Bold Key Login Page/Negative Case/Login Fail - Button 1,Chrome 66.0.3359.139,,2018-05-22 15:06:03,2018-05-22 15:06:06,3.713s,PASSED
Statement - If (openBrowser == false),Chrome 66.0.3359.139,,2018-05-22 15:06:03,2018-05-22 15:06:03,0.006s,PASSED
callTestCase,Chrome 66.0.3359.139,,2018-05-22 15:06:03,2018-05-22 15:06:04,0.706s,PASSED
Statement - switch (data_expectedresult.toString()),Chrome 66.0.3359.139,,2018-05-22 15:06:04,2018-05-22 15:06:06,2.863s,PASSED
,,,,,,
Test Cases/Bold Key Login Page/Negative Case/Login Fail - Button 1,Chrome 66.0.3359.139,,2018-05-22 15:06:06,2018-05-22 15:06:15,8.580s,PASSED
Statement - If (openBrowser == false),Chrome 66.0.3359.139,,2018-05-22 15:06:07,2018-05-22 15:06:07,0.000s,PASSED
callTestCase,Chrome 66.0.3359.139,,2018-05-22 15:06:07,2018-05-22 15:06:07,0.639s,PASSED
Statement - switch (data_expectedresult.toString()),Chrome 66.0.3359.139,,2018-05-22 15:06:07,2018-05-22 15:06:15,7.808s,PASSED
,,,,,,
Test Cases/Bold Key Login Page/Negative Case/Login Fail - Button 1,Chrome 66.0.3359.139,,2018-05-22 15:06:15,2018-05-22 15:06:19,3.653s,PASSED
Statement - If (openBrowser == false),Chrome 66.0.3359.139,,2018-05-22 15:06:15,2018-05-22 15:06:15,0.001s,PASSED
callTestCase,Chrome 66.0.3359.139,,2018-05-22 15:06:15,2018-05-22 15:06:16,0.503s,PASSED
Statement - switch (data_expectedresult.toString()),Chrome 66.0.3359.139,,2018-05-22 15:06:16,2018-05-22 15:06:19,3.023s,PASSED
,,,,,,
Test Cases/Bold Key Login Page/Negative Case/Login Fail - Button 1,Chrome 66.0.3359.139,,2018-05-22 15:06:19,2018-05-22 15:06:23,4.737s,PASSED
Statement - If (openBrowser == false),Chrome 66.0.3359.139,,2018-05-22 15:06:19,2018-05-22 15:06:19,0.002s,PASSED
callTestCase,Chrome 66.0.3359.139,,2018-05-22 15:06:19,2018-05-22 15:06:20,0.932s,PASSED
Statement - switch (data_expectedresult.toString()),Chrome 66.0.3359.139,,2018-05-22 15:06:20,2018-05-22 15:06:23,3.666s,PASSED
,,,,,,
Test Cases/Bold Key Login Page/Negative Case/Login Fail - Button 1,Chrome 66.0.3359.139,,2018-05-22 15:06:23,2018-05-22 15:06:28,4.732s,PASSED
Statement - If (openBrowser == false),Chrome 66.0.3359.139,,2018-05-22 15:06:24,2018-05-22 15:06:24,0.001s,PASSED
callTestCase,Chrome 66.0.3359.139,,2018-05-22 15:06:24,2018-05-22 15:06:24,0.623s,PASSED
Statement - switch (data_expectedresult.toString()),Chrome 66.0.3359.139,,2018-05-22 15:06:24,2018-05-22 15:06:28,3.966s,PASSED
,,,,,,
Test Cases/Bold Key Login Page/Negative Case/Login Fail - Button 1,Chrome 66.0.3359.139,,2018-05-22 15:06:28,2018-05-22 15:06:33,4.622s,PASSED
Statement - If (openBrowser == false),Chrome 66.0.3359.139,,2018-05-22 15:06:28,2018-05-22 15:06:28,0.000s,PASSED
callTestCase,Chrome 66.0.3359.139,,2018-05-22 15:06:28,2018-05-22 15:06:29,0.730s,PASSED
Statement - switch (data_expectedresult.toString()),Chrome 66.0.3359.139,,2018-05-22 15:06:29,2018-05-22 15:06:33,3.784s,PASSED
